Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-13T17:49:52.003;803126993771489152;222256;111753;36285;-179697;
2025-06-13T17:49:52.022;803126993789747968;222211;111721;36291;-179695;
2025-06-13T17:49:52.040;803126993808006784;222210;111692;36237;-179675;
2025-06-13T17:49:52.058;803126993826265472;222230;111714;36321;-179617;
2025-06-13T17:49:52.076;803126993844524288;222148;111706;36265;-179629;
2025-06-13T17:49:52.095;803126993862783104;222120;111643;36266;-179713;
2025-06-13T17:49:52.113;803126993881041792;222125;111631;36178;-179727;
2025-06-13T17:49:52.131;803126993899300608;222090;111640;36197;-179660;
2025-06-13T17:49:52.149;803126993917559424;222004;111551;36206;-179647;
2025-06-13T17:49:52.168;803126993935818240;221858;111454;36127;-179665;
2025-06-13T17:49:52.186;803126993954076928;221622;111309;35984;-179662;
2025-06-13T17:49:52.204;803126993972335744;221429;111125;35866;-179693;
2025-06-13T17:49:52.222;803126993990594560;221244;111031;35786;-179632;
2025-06-13T17:49:52.241;803126994008853248;220965;110892;35666;-179621;
2025-06-13T17:49:52.259;803126994027112064;220779;110747;35605;-179668;
2025-06-13T17:49:52.277;803126994045370880;220628;110682;35495;-179620;
2025-06-13T17:49:52.295;803126994063629696;220443;110543;35451;-179641;
2025-06-13T17:49:52.314;803126994081888384;220360;110538;35346;-179674;
2025-06-13T17:49:52.332;803126994100147200;220270;110497;35342;-179732;
2025-06-13T17:49:52.350;803126994118406016;220205;110348;35270;-179686;
2025-06-13T17:49:52.368;803126994136664832;220150;110300;35304;-179679;
2025-06-13T17:49:52.387;803126994154923520;220074;110272;35203;-179675;
2025-06-13T17:49:52.405;803126994173182336;219989;110258;35129;-179743;
2025-06-13T17:49:52.423;803126994191441152;219970;110157;35115;-179683;
2025-06-13T17:49:52.442;803126994209699840;219926;110182;35066;-179609;
2025-06-13T17:49:52.460;803126994227958656;219804;110107;35000;-179684;
2025-06-13T17:49:52.478;803126994246217472;219724;109979;34938;-179693;
2025-06-13T17:49:52.496;803126994264476288;219666;109978;35053;-179659;
2025-06-13T17:49:52.515;803126994282734976;219567;109963;34945;-179627;
2025-06-13T17:49:52.533;803126994300993792;219548;109893;34839;-179726;
2025-06-13T17:49:52.551;803126994319252608;219496;109837;34796;-179694;
2025-06-13T17:49:52.569;803126994337511424;219498;109781;34864;-179708;
2025-06-13T17:49:52.588;803126994355770112;219457;109781;34800;-179713;
2025-06-13T17:49:52.606;803126994374028928;219368;109734;34765;-179697;
2025-06-13T17:49:52.624;803126994392287744;219402;109851;34801;-179630;
2025-06-13T17:49:52.642;803126994410546432;219393;109730;34750;-179654;
2025-06-13T17:49:52.661;803126994428805224;219390;109674;34798;-179684;
2025-06-13T17:49:52.679;803126994447063680;219417;109674;34767;-179742;
2025-06-13T17:49:52.697;803126994465322112;219417;109714;34803;-179639;
2025-06-13T17:49:52.715;803126994483580416;219304;109747;34722;-179711;
2025-06-13T17:49:52.734;803126994501838848;219276;109775;34697;-179685;
2025-06-13T17:49:52.752;803126994520097152;219338;109706;34718;-179712;
2025-06-13T17:49:52.770;803126994538355584;219403;109760;34795;-179686;
2025-06-13T17:49:52.788;803126994556613888;219369;109725;34677;-179665;
2025-06-13T17:49:52.807;803126994574872320;219346;109697;34661;-179654;
2025-06-13T17:49:52.825;803126994593130752;219339;109717;34709;-179649;
2025-06-13T17:49:52.843;803126994611389056;219322;109730;34732;-179603;
2025-06-13T17:49:52.861;803126994629647488;219332;109716;34665;-179669;
2025-06-13T17:49:52.880;803126994647905792;219359;109697;34713;-179700;
2025-06-13T17:49:52.898;803126994666164224;219355;109654;34694;-179676;
2025-06-13T17:49:52.916;803126994684422528;219282;109677;34623;-179700;
2025-06-13T17:49:52.935;803126994702680960;219167;109579;34507;-179724;
2025-06-13T17:49:52.953;803126994720939392;218888;109432;34428;-179733;
2025-06-13T17:49:52.971;803126994739197696;218800;109329;34370;-179672;
2025-06-13T17:49:52.989;803126994757456128;218500;109100;34188;-179763;
2025-06-13T17:49:53.008;803126994775714432;218304;109099;34129;-179663;
2025-06-13T17:49:53.026;803126994793972864;218124;108915;33956;-179657;
2025-06-13T17:49:53.044;803126994812231168;217950;108848;33946;-179659;
2025-06-13T17:49:53.062;803126994830489600;217810;108768;33849;-179724;
2025-06-13T17:49:53.081;803126994848748032;217758;108727;33803;-179676;
2025-06-13T17:49:53.099;803126994867006336;217590;108655;33735;-179712;
2025-06-13T17:49:53.117;803126994885264768;217582;108632;33700;-179676;
2025-06-13T17:49:53.135;803126994903523072;217603;108709;33681;-179678;
2025-06-13T17:49:53.154;803126994921781504;217547;108606;33706;-179663;
2025-06-13T17:49:53.172;803126994940039808;217486;108546;33636;-179659;
2025-06-13T17:49:53.190;803126994958298240;217493;108526;33662;-179676;
2025-06-13T17:49:53.208;803126994976556544;217411;108472;33570;-179696;
2025-06-13T17:49:53.227;803126994994814976;217316;108426;33569;-179659;
2025-06-13T17:49:53.245;803126995013073408;217233;108406;33480;-179666;
2025-06-13T17:49:53.263;803126995031331712;217235;108366;33531;-179637;
2025-06-13T17:49:53.281;803126995049590144;217228;108417;33503;-179594;
2025-06-13T17:49:53.300;803126995067848448;217142;108421;33437;-179628;
2025-06-13T17:49:53.318;803126995086106880;217138;108371;33461;-179624;
2025-06-13T17:49:53.336;803126995104365184;217128;108329;33409;-179602;
2025-06-13T17:49:53.354;803126995122623616;217062;108393;33472;-179589;
2025-06-13T17:49:53.373;803126995140882048;217037;108317;33405;-179648;
2025-06-13T17:49:53.391;803126995159140352;217062;108318;33449;-179615;
2025-06-13T17:49:53.409;803126995177398784;217052;108310;33397;-179634;
2025-06-13T17:49:53.427;803126995195657088;216987;108246;33351;-179668;
2025-06-13T17:49:53.446;803126995213915520;217025;108253;33353;-179654;
2025-06-13T17:49:53.464;803126995232173824;217030;108303;33358;-179630;
2025-06-13T17:49:53.482;803126995250432181;217008;108244;33341;-179676;
2025-06-13T17:49:53.501;803126995268691072;217082;108262;33382;-179576;
2025-06-13T17:49:53.519;803126995286950016;217021;108276;33374;-179574;
2025-06-13T17:49:53.537;803126995305208960;217079;108407;33442;-179611;
2025-06-13T17:49:53.555;803126995323467776;217078;108440;33402;-179682;
2025-06-13T17:49:53.574;803126995341726720;217080;108407;33351;-179693;
2025-06-13T17:49:53.592;803126995359985664;217056;108410;33361;-179659;
2025-06-13T17:49:53.610;803126995378244608;217146;108384;33416;-179673;
2025-06-13T17:49:53.628;803126995396503552;217066;108306;33357;-179713;
2025-06-13T17:49:53.647;803126995414762368;217074;108314;33286;-179681;
2025-06-13T17:49:53.665;803126995433021312;217005;108353;33275;-179675;
2025-06-13T17:49:53.683;803126995451280256;216806;108227;33217;-179688;
2025-06-13T17:49:53.701;803126995469539200;216618;108132;33101;-179627;
2025-06-13T17:49:53.720;803126995487798144;216393;108051;32993;-179652;
2025-06-13T17:49:53.738;803126995506056960;216157;107807;32849;-179726;
2025-06-13T17:49:53.756;803126995524315904;215989;107781;32779;-179608;
2025-06-13T17:49:53.774;803126995542574848;215790;107658;32670;-179679;
2025-06-13T17:49:53.793;803126995560833792;215613;107638;32602;-179700;
2025-06-13T17:49:53.811;803126995579092736;215501;107556;32509;-179728;
2025-06-13T17:49:53.829;803126995597351680;215437;107468;32454;-179647;
2025-06-13T17:49:53.847;803126995615610496;215322;107459;32389;-179668;
2025-06-13T17:49:53.866;803126995633869440;215285;107478;32375;-179675;
2025-06-13T17:49:53.884;803126995652128384;215258;107420;32335;-179690;
2025-06-13T17:49:53.902;803126995670387328;215106;107397;32378;-179690;
2025-06-13T17:49:53.920;803126995688646272;215085;107343;32333;-179712;
2025-06-13T17:49:53.939;803126995706905088;215103;107378;32385;-179715;
2025-06-13T17:49:53.957;803126995725164032;215038;107324;32326;-179730;
2025-06-13T17:49:53.975;803126995743422976;215001;107314;32292;-179644;
2025-06-13T17:49:53.994;803126995761681920;214926;107278;32217;-179671;
2025-06-13T17:49:54.012;803126995779940864;214852;107217;32157;-179703;
2025-06-13T17:49:54.030;803126995798199680;214744;107245;32172;-179749;
2025-06-13T17:49:54.048;803126995816458624;214767;107273;32145;-179716;
2025-06-13T17:49:54.067;803126995834717568;214756;107195;32097;-179736;
2025-06-13T17:49:54.085;803126995852976512;214708;107237;32081;-179693;
2025-06-13T17:49:54.103;803126995871235456;214755;107226;32124;-179660;
2025-06-13T17:49:54.121;803126995889494272;214812;107256;32150;-179651;
2025-06-13T17:49:54.140;803126995907753216;214722;107271;32128;-179674;
2025-06-13T17:49:54.158;803126995926012160;214732;107277;32114;-179682;
2025-06-13T17:49:54.176;803126995944271104;214790;107324;32191;-179609;
2025-06-13T17:49:54.194;803126995962530048;214866;107244;32233;-179648;
2025-06-13T17:49:54.213;803126995980788864;214872;107291;32260;-179688;
2025-06-13T17:49:54.231;803126995999047808;214942;107344;32263;-179689;
2025-06-13T17:49:54.249;803126996017306752;214940;107362;32296;-179706;
2025-06-13T17:49:54.267;803126996035565696;214936;107346;32276;-179663;
2025-06-13T17:49:54.286;803126996053824633;215002;107463;32335;-179667;
2025-06-13T17:49:54.304;803126996072084096;215086;107485;32398;-179642;
2025-06-13T17:49:54.322;803126996090343552;215168;107522;32415;-179654;
2025-06-13T17:49:54.340;803126996108603136;215112;107606;32461;-179623;
2025-06-13T17:49:54.359;803126996126862592;215167;107615;32427;-179693;
2025-06-13T17:49:54.377;803126996145122176;215213;107589;32430;-179677;
2025-06-13T17:49:54.395;803126996163381632;215271;107638;32397;-179674;
2025-06-13T17:49:54.413;803126996181641088;215309;107592;32419;-179622;
2025-06-13T17:49:54.432;803126996199900672;215146;107551;32305;-179711;
2025-06-13T17:49:54.450;803126996218160128;214953;107461;32252;-179707;
2025-06-13T17:49:54.468;803126996236419712;214748;107353;32173;-179695;
2025-06-13T17:49:54.486;803126996254679168;214534;107203;31998;-179720;
2025-06-13T17:49:54.505;803126996272938752;214418;107143;31916;-179642;
2025-06-13T17:49:54.523;803126996291198208;214186;107060;31848;-179621;
2025-06-13T17:49:54.541;803126996309457664;214027;106939;31730;-179684;
2025-06-13T17:49:54.560;803126996327717248;213916;106890;31669;-179706;
2025-06-13T17:49:54.578;803126996345976704;213866;106798;31661;-179691;
2025-06-13T17:49:54.596;803126996364236288;213793;106777;31608;-179682;
2025-06-13T17:49:54.614;803126996382495744;213690;106738;31573;-179714;
2025-06-13T17:49:54.633;803126996400755200;213639;106786;31507;-179732;
2025-06-13T17:49:54.651;803126996419014784;213546;106773;31465;-179648;
2025-06-13T17:49:54.669;803126996437274240;213575;106754;31484;-179678;
2025-06-13T17:49:54.687;803126996455533824;213517;106789;31421;-179678;
2025-06-13T17:49:54.706;803126996473793280;213486;106711;31414;-179665;
2025-06-13T17:49:54.724;803126996492052864;213492;106739;31385;-179688;
2025-06-13T17:49:54.742;803126996510312320;213498;106735;31427;-179634;
2025-06-13T17:49:54.760;803126996528571776;213500;106729;31396;-179701;
2025-06-13T17:49:54.779;803126996546831360;213389;106740;31374;-179736;
2025-06-13T17:49:54.797;803126996565090816;213411;106691;31347;-179610;
2025-06-13T17:49:54.815;803126996583350400;213411;106699;31334;-179649;
2025-06-13T17:49:54.833;803126996601609856;213349;106727;31312;-179666;
2025-06-13T17:49:54.852;803126996619869312;213367;106697;31305;-179669;
2025-06-13T17:49:54.870;803126996638128896;213270;106646;31282;-179674;
2025-06-13T17:49:54.888;803126996656388352;213304;106699;31263;-179662;
2025-06-13T17:49:54.906;803126996674647936;213315;106745;31233;-179705;
2025-06-13T17:49:54.925;803126996692907392;213398;106781;31286;-179634;
2025-06-13T17:49:54.943;803126996711166848;213392;106740;31309;-179692;
2025-06-13T17:49:54.961;803126996729426432;213510;106866;31367;-179616;
2025-06-13T17:49:54.980;803126996747685888;213521;106824;31349;-179639;
2025-06-13T17:49:54.998;803126996765945472;213451;106872;31375;-179632;
2025-06-13T17:49:55.016;803126996784204928;213506;106911;31405;-179607;
2025-06-13T17:49:55.034;803126996802464512;213601;106962;31346;-179643;
2025-06-13T17:49:55.053;803126996820723968;213632;106947;31467;-179642;
2025-06-13T17:49:55.071;803126996838983424;213688;106932;31407;-179691;
2025-06-13T17:49:55.089;803126996857243027;213735;107046;31455;-179681;
2025-06-13T17:49:55.107;803126996875502080;213810;107133;31517;-179646;
2025-06-13T17:49:55.126;803126996893761152;213882;107094;31488;-179671;
2025-06-13T17:49:55.144;803126996912020096;213989;107250;31562;-179644;
2025-06-13T17:49:55.162;803126996930279168;214113;107276;31623;-179697;
2025-06-13T17:49:55.180;803126996948538240;214177;107275;31699;-179630;
2025-06-13T17:49:55.199;803126996966797184;214206;107343;31696;-179611;
