Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-17T15:45:41.909;538323110753692480;-138521;-160400;-147109;-471892;
2025-06-17T15:45:41.927;538323110771874304;-138523;-160404;-147095;-471926;
2025-06-17T15:45:41.945;538323110790056128;-138444;-160383;-147033;-471911;
2025-06-17T15:45:41.963;538323110808237952;-138469;-160336;-147043;-471941;
2025-06-17T15:45:41.981;538323110826419776;-138384;-160315;-146956;-471874;
2025-06-17T15:45:41.999;538323110844601600;-138414;-160279;-146977;-471897;
2025-06-17T15:45:42.018;538323110862783360;-138347;-160274;-146977;-471827;
2025-06-17T15:45:42.036;538323110880965184;-138390;-160242;-146994;-471874;
2025-06-17T15:45:42.054;538323110899147008;-138324;-160195;-146971;-471955;
2025-06-17T15:45:42.072;538323110917328832;-138271;-160158;-146901;-471936;
2025-06-17T15:45:42.090;538323110935510656;-138243;-160068;-146854;-471920;
2025-06-17T15:45:42.109;538323110953692480;-138182;-160051;-146796;-471931;
2025-06-17T15:45:42.127;538323110971874304;-138044;-159951;-146708;-471931;
2025-06-17T15:45:42.145;538323110990056128;-137961;-159917;-146661;-471942;
2025-06-17T15:45:42.163;538323111008237952;-137864;-159756;-146563;-471926;
2025-06-17T15:45:42.181;538323111026419776;-137703;-159692;-146444;-471924;
2025-06-17T15:45:42.199;538323111044601600;-137623;-159569;-146307;-471900;
2025-06-17T15:45:42.218;538323111062783360;-137513;-159480;-146196;-471929;
2025-06-17T15:45:42.236;538323111080965184;-137390;-159364;-146138;-471859;
2025-06-17T15:45:42.254;538323111099147008;-137271;-159362;-146054;-471913;
2025-06-17T15:45:42.272;538323111117328832;-137231;-159253;-146058;-471828;
2025-06-17T15:45:42.290;538323111135510656;-137382;-159406;-146173;-471876;
2025-06-17T15:45:42.309;538323111153692480;-137540;-159532;-146317;-471881;
2025-06-17T15:45:42.327;538323111171874304;-137759;-159649;-146494;-471906;
2025-06-17T15:45:42.345;538323111190056128;-137898;-159780;-146610;-471870;
2025-06-17T15:45:42.363;538323111208237952;-138146;-159942;-146846;-471893;
2025-06-17T15:45:42.381;538323111226419776;-138280;-160032;-146935;-471894;
2025-06-17T15:45:42.399;538323111244601600;-138339;-160097;-146994;-471878;
2025-06-17T15:45:42.418;538323111262783360;-138478;-160165;-147118;-471903;
2025-06-17T15:45:42.436;538323111280965184;-138614;-160276;-147288;-471955;
2025-06-17T15:45:42.454;538323111299147008;-138669;-160310;-147298;-471895;
2025-06-17T15:45:42.472;538323111317328832;-138629;-160297;-147331;-471922;
2025-06-17T15:45:42.490;538323111335510656;-138772;-160292;-147357;-471990;
2025-06-17T15:45:42.509;538323111353692480;-138690;-160344;-147357;-471922;
2025-06-17T15:45:42.527;538323111371874304;-138740;-160331;-147331;-471907;
2025-06-17T15:45:42.545;538323111390056128;-138706;-160268;-147343;-471938;
2025-06-17T15:45:42.563;538323111408237952;-138696;-160278;-147334;-471911;
2025-06-17T15:45:42.581;538323111426419776;-138731;-160199;-147339;-471878;
2025-06-17T15:45:42.599;538323111444601600;-138760;-160268;-147378;-471925;
2025-06-17T15:45:42.618;538323111462783360;-138669;-160194;-147399;-471862;
2025-06-17T15:45:42.636;538323111480965184;-138683;-160175;-147343;-471893;
2025-06-17T15:45:42.654;538323111499147008;-138632;-160171;-147344;-471861;
2025-06-17T15:45:42.672;538323111517328821;-138682;-160161;-147383;-471894;
2025-06-17T15:45:42.690;538323111535531264;-138541;-160091;-147257;-471853;
2025-06-17T15:45:42.709;538323111553733696;-138521;-160056;-147261;-471884;
2025-06-17T15:45:42.727;538323111571936192;-138524;-160039;-147238;-471909;
2025-06-17T15:45:42.745;538323111590138624;-138473;-159940;-147271;-471926;
2025-06-17T15:45:42.763;538323111608341120;-138353;-159865;-147135;-471910;
2025-06-17T15:45:42.781;538323111626543552;-138285;-159816;-147119;-471926;
2025-06-17T15:45:42.800;538323111644746048;-138164;-159735;-146976;-471912;
2025-06-17T15:45:42.818;538323111662948480;-138152;-159737;-146984;-471947;
2025-06-17T15:45:42.836;538323111681150976;-138110;-159686;-146900;-471924;
2025-06-17T15:45:42.854;538323111699353408;-138038;-159642;-146929;-471907;
2025-06-17T15:45:42.872;538323111717555904;-138149;-159720;-147025;-471909;
2025-06-17T15:45:42.891;538323111735758336;-138292;-159810;-147136;-471907;
2025-06-17T15:45:42.909;538323111753960768;-138446;-159924;-147305;-471956;
2025-06-17T15:45:42.927;538323111772163264;-138658;-160035;-147498;-471861;
