Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-16T11:25:06.019;538221076752133760;429677;371463;418380;1674;
2025-06-16T11:25:06.037;538221076770315584;429844;371627;418482;1703;
2025-06-16T11:25:06.055;538221076788497408;429855;371686;418546;1708;
2025-06-16T11:25:06.073;538221076806679232;429909;371648;418539;1714;
2025-06-16T11:25:06.091;538221076824861056;429852;371607;418453;1676;
2025-06-16T11:25:06.109;538221076843042880;429738;371543;418316;1716;
2025-06-16T11:25:06.128;538221076861224640;429502;371304;418041;1674;
2025-06-16T11:25:06.146;538221076879406464;429129;371081;417755;1719;
2025-06-16T11:25:06.164;538221076897588288;428889;370874;417492;1729;
2025-06-16T11:25:06.182;538221076915770112;428597;370693;417253;1669;
2025-06-16T11:25:06.200;538221076933951936;428265;370433;416964;1712;
2025-06-16T11:25:06.219;538221076952133760;428013;370148;416666;1644;
2025-06-16T11:25:06.237;538221076970315584;427775;370074;416500;1700;
2025-06-16T11:25:06.255;538221076988497408;427488;369856;416179;1649;
2025-06-16T11:25:06.273;538221077006679232;427228;369662;415998;1642;
2025-06-16T11:25:06.291;538221077024861056;427145;369649;415887;1691;
2025-06-16T11:25:06.309;538221077043042880;426940;369557;415755;1647;
2025-06-16T11:25:06.328;538221077061224640;426748;369530;415596;1690;
2025-06-16T11:25:06.346;538221077079406464;426695;369450;415496;1624;
2025-06-16T11:25:06.364;538221077097588288;426658;369466;415486;1642;
2025-06-16T11:25:06.382;538221077115770112;426515;369366;415366;1694;
2025-06-16T11:25:06.400;538221077133951936;426429;369373;415333;1678;
2025-06-16T11:25:06.419;538221077152133760;426438;369430;415234;1696;
2025-06-16T11:25:06.437;538221077170315584;426401;369405;415199;1703;
2025-06-16T11:25:06.455;538221077188497408;426381;369406;415184;1675;
2025-06-16T11:25:06.473;538221077206679232;426319;369378;415151;1675;
2025-06-16T11:25:06.491;538221077224861056;426295;369415;415189;1708;
2025-06-16T11:25:06.509;538221077243042880;426280;369477;415169;1701;
2025-06-16T11:25:06.528;538221077261224640;426277;369438;415151;1659;
2025-06-16T11:25:06.546;538221077279406464;426350;369518;415187;1731;
2025-06-16T11:25:06.564;538221077297588288;426352;369621;415236;1701;
2025-06-16T11:25:06.582;538221077315770112;426405;369662;415275;1675;
2025-06-16T11:25:06.600;538221077333951936;426496;369712;415332;1682;
2025-06-16T11:25:06.619;538221077352133760;426474;369734;415405;1638;
2025-06-16T11:25:06.637;538221077370315584;426588;369844;415468;1730;
2025-06-16T11:25:06.655;538221077388497408;426681;369973;415572;1714;
2025-06-16T11:25:06.673;538221077406679232;426779;370070;415594;1669;
2025-06-16T11:25:06.691;538221077424861056;426918;370137;415730;1673;
2025-06-16T11:25:06.709;538221077443042880;426956;370286;415818;1666;
2025-06-16T11:25:06.728;538221077461224640;427102;370366;415945;1655;
2025-06-16T11:25:06.746;538221077479406464;427204;370504;416113;1666;
2025-06-16T11:25:06.764;538221077497588300;427319;370628;416225;1630;
2025-06-16T11:25:06.782;538221077515778560;427483;370739;416309;1681;
2025-06-16T11:25:06.800;538221077533968832;427611;370888;416488;1658;
2025-06-16T11:25:06.819;538221077552159040;427701;370974;416602;1678;
2025-06-16T11:25:06.837;538221077570349312;427758;371124;416708;1661;
2025-06-16T11:25:06.855;538221077588539584;427986;371322;416884;1684;
2025-06-16T11:25:06.873;538221077606729856;428079;371469;417038;1730;
2025-06-16T11:25:06.891;538221077624920064;428248;371554;417128;1764;
2025-06-16T11:25:06.909;538221077643110336;428401;371672;417285;1683;
2025-06-16T11:25:06.928;538221077661300608;428519;371804;417396;1718;
2025-06-16T11:25:06.946;538221077679490816;428597;371848;417447;1735;
2025-06-16T11:25:06.964;538221077697681088;428593;371784;417406;1708;
2025-06-16T11:25:06.982;538221077715871360;428452;371675;417298;1698;
2025-06-16T11:25:07.000;538221077734061632;428363;371660;417239;1716;
2025-06-16T11:25:07.019;538221077752251840;428192;371460;417046;1672;
2025-06-16T11:25:07.037;538221077770442112;428000;371305;416868;1711;
2025-06-16T11:25:07.055;538221077788632384;427776;371116;416639;1657;
2025-06-16T11:25:07.073;538221077806822592;427614;370934;416493;1701;
2025-06-16T11:25:07.091;538221077825012864;427531;370865;416349;1713;
2025-06-16T11:25:07.110;538221077843203136;427376;370746;416218;1678;
2025-06-16T11:25:07.128;538221077861393408;427214;370660;416069;1676;
2025-06-16T11:25:07.146;538221077879583616;427109;370499;415942;1699;
2025-06-16T11:25:07.164;538221077897773888;426986;370535;415859;1695;
2025-06-16T11:25:07.182;538221077915964160;426876;370364;415773;1640;
2025-06-16T11:25:07.201;538221077934154368;426853;370413;415727;1693;
2025-06-16T11:25:07.219;538221077952344640;426896;370484;415776;1723;
2025-06-16T11:25:07.237;538221077970534912;426879;370455;415793;1666;
2025-06-16T11:25:07.255;538221077988725184;426942;370471;415741;1694;
2025-06-16T11:25:07.273;538221078006915392;426876;370458;415788;1662;
2025-06-16T11:25:07.291;538221078025105664;426886;370518;415762;1645;
2025-06-16T11:25:07.310;538221078043295936;426931;370527;415790;1677;
2025-06-16T11:25:07.328;538221078061486144;426946;370602;415847;1692;
2025-06-16T11:25:07.346;538221078079676416;426934;370626;415857;1673;
2025-06-16T11:25:07.364;538221078097866688;427026;370662;415961;1708;
2025-06-16T11:25:07.382;538221078116056960;427068;370712;416053;1696;
2025-06-16T11:25:07.401;538221078134247168;427104;370838;416036;1679;
2025-06-16T11:25:07.419;538221078152437440;427246;370918;416188;1693;
2025-06-16T11:25:07.437;538221078170627712;427439;371098;416340;1740;
2025-06-16T11:25:07.455;538221078188817984;427485;371152;416432;1693;
2025-06-16T11:25:07.473;538221078207008192;427614;371238;416568;1723;
2025-06-16T11:25:07.492;538221078225198464;427785;371428;416647;1679;
