Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-18T16:55:09.077;538413676583985088;64652;-1129;1019;-169896;
2025-06-18T16:55:09.095;538413676602185088;64621;-1150;964;-169920;
2025-06-18T16:55:09.113;538413676620385088;64539;-1259;912;-169909;
2025-06-18T16:55:09.131;538413676638585024;64447;-1323;827;-169890;
2025-06-18T16:55:09.149;538413676656785024;64320;-1396;752;-169924;
2025-06-18T16:55:09.168;538413676674984960;64252;-1396;683;-169901;
2025-06-18T16:55:09.186;538413676693184960;64138;-1456;646;-169869;
2025-06-18T16:55:09.204;538413676711384896;64112;-1505;639;-169881;
2025-06-18T16:55:09.222;538413676729584896;64076;-1536;602;-169900;
2025-06-18T16:55:09.240;538413676747784832;64067;-1561;572;-169873;
2025-06-18T16:55:09.259;538413676765984832;64057;-1541;591;-169962;
2025-06-18T16:55:09.277;538413676784184768;64064;-1531;626;-169877;
2025-06-18T16:55:09.295;538413676802384768;64062;-1521;604;-169930;
2025-06-18T16:55:09.313;538413676820584704;64093;-1543;615;-169887;
2025-06-18T16:55:09.331;538413676838784704;64129;-1505;637;-169858;
2025-06-18T16:55:09.350;538413676856984634;64108;-1559;601;-169918;
2025-06-18T16:55:09.368;538413676875184064;64098;-1567;598;-169914;
2025-06-18T16:55:09.386;538413676893383488;64095;-1518;651;-169937;
2025-06-18T16:55:09.404;538413676911582912;64131;-1536;702;-169892;
2025-06-18T16:55:09.422;538413676929782272;64143;-1515;697;-169881;
2025-06-18T16:55:09.441;538413676947981696;64117;-1514;747;-169911;
2025-06-18T16:55:09.459;538413676966181120;64145;-1471;797;-169881;
2025-06-18T16:55:09.477;538413676984380544;64198;-1437;794;-169873;
2025-06-18T16:55:09.495;538413677002579904;64227;-1413;885;-169896;
2025-06-18T16:55:09.513;538413677020779328;64299;-1393;922;-169895;
2025-06-18T16:55:09.532;538413677038978752;64313;-1314;973;-169905;
