Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-18T17:18:39.006;538415086514575360;48756;-4939;-8251;-169918;
2025-06-18T17:18:39.024;538415086532769024;48685;-4926;-8312;-169953;
2025-06-18T17:18:39.042;538415086550962752;48608;-5028;-8343;-169976;
2025-06-18T17:18:39.061;538415086569156416;48566;-5097;-8452;-169920;
2025-06-18T17:18:39.079;538415086587350144;48500;-5101;-8451;-169938;
2025-06-18T17:18:39.097;538415086605543767;48506;-5095;-8477;-169912;
2025-06-18T17:18:39.115;538415086623737344;48424;-5172;-8540;-169920;
2025-06-18T17:18:39.133;538415086641930944;48411;-5207;-8519;-169940;
2025-06-18T17:18:39.152;538415086660124544;48447;-5155;-8460;-169874;
2025-06-18T17:18:39.170;538415086678318144;48434;-5217;-8452;-169953;
2025-06-18T17:18:39.188;538415086696511744;48449;-5238;-8486;-170021;
2025-06-18T17:18:39.206;538415086714705344;48466;-5184;-8527;-169938;
2025-06-18T17:18:39.224;538415086732898944;48448;-5185;-8497;-169933;
2025-06-18T17:18:39.242;538415086751092544;48448;-5191;-8402;-169906;
2025-06-18T17:18:39.261;538415086769286208;48443;-5182;-8418;-169941;
2025-06-18T17:18:39.279;538415086787479808;48559;-5118;-8394;-169909;
2025-06-18T17:18:39.297;538415086805673408;48557;-5185;-8402;-169953;
2025-06-18T17:18:39.315;538415086823867008;48591;-5126;-8408;-169875;
2025-06-18T17:18:39.333;538415086842060608;48580;-5155;-8398;-169964;
2025-06-18T17:18:39.352;538415086860254208;48587;-5091;-8354;-169898;
2025-06-18T17:18:39.370;538415086878447808;48617;-5153;-8374;-169892;
2025-06-18T17:18:39.388;538415086896641408;48590;-5133;-8380;-169899;
2025-06-18T17:18:39.406;538415086914835008;48461;-5135;-8443;-169895;
2025-06-18T17:18:39.424;538415086933028608;48334;-5289;-8539;-169962;
2025-06-18T17:18:39.443;538415086951222208;48230;-5350;-8588;-169897;
2025-06-18T17:18:39.461;538415086969415808;48059;-5459;-8696;-169937;
2025-06-18T17:18:39.479;538415086987609408;47931;-5554;-8792;-169897;
