Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-12T17:07:35.014;803038059221250688;-21676;-60322;-115309;-318058;
2025-06-12T17:07:35.033;803038059239511296;-21732;-60350;-115410;-318030;
2025-06-12T17:07:35.051;803038059257771776;-21788;-60351;-115389;-318087;
2025-06-12T17:07:35.069;803038059276032384;-21743;-60315;-115385;-318096;
2025-06-12T17:07:35.088;803038059294292864;-21786;-60336;-115430;-318127;
2025-06-12T17:07:35.106;803038059312553472;-21779;-60324;-115383;-318162;
2025-06-12T17:07:35.124;803038059330813952;-21785;-60340;-115449;-318118;
2025-06-12T17:07:35.142;803038059349074560;-21719;-60282;-115396;-318076;
2025-06-12T17:07:35.161;803038059367335168;-21748;-60315;-115445;-318128;
2025-06-12T17:07:35.179;803038059385595648;-21731;-60166;-115333;-318125;
2025-06-12T17:07:35.197;803038059403856205;-21648;-60203;-115312;-318104;
2025-06-12T17:07:35.215;803038059422117504;-21627;-60209;-115338;-318105;
2025-06-12T17:07:35.234;803038059440378752;-21515;-60179;-115270;-318133;
2025-06-12T17:07:35.252;803038059458640000;-21523;-60148;-115253;-318153;
2025-06-12T17:07:35.270;803038059476901248;-21376;-60099;-115218;-318233;
2025-06-12T17:07:35.288;803038059495162496;-21301;-59989;-115152;-318175;
2025-06-12T17:07:35.307;803038059513423744;-21233;-59963;-115132;-318179;
2025-06-12T17:07:35.325;803038059531684992;-21118;-59804;-115034;-318178;
2025-06-12T17:07:35.343;803038059549946240;-20907;-59721;-114895;-318146;
2025-06-12T17:07:35.361;803038059568207488;-20861;-59683;-114911;-318135;
2025-06-12T17:07:35.380;803038059586468736;-20724;-59548;-114753;-318182;
2025-06-12T17:07:35.398;803038059604729984;-20594;-59410;-114718;-318133;
2025-06-12T17:07:35.416;803038059622991232;-20421;-59316;-114514;-318177;
2025-06-12T17:07:35.434;803038059641252480;-20291;-59221;-114504;-318153;
2025-06-12T17:07:35.453;803038059659513728;-20075;-59054;-114425;-318143;
2025-06-12T17:07:35.471;803038059677774976;-19911;-58916;-114380;-318094;
2025-06-12T17:07:35.489;803038059696036224;-19822;-58917;-114241;-318177;
