Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-13T17:15:04.159;803124906028166144;546506;545033;528835;373537;
2025-06-13T17:15:04.177;803124906046347904;546643;545158;528430;373499;
2025-06-13T17:15:04.195;803124906064529792;546515;545088;528142;373472;
2025-06-13T17:15:04.213;803124906082711552;546370;544982;528228;373507;
2025-06-13T17:15:04.231;803124906100893440;546259;544990;528622;373476;
2025-06-13T17:15:04.249;803124906119075200;546090;544903;528856;373481;
2025-06-13T17:15:04.268;803124906137257088;545897;544715;528958;373436;
2025-06-13T17:15:04.286;803124906155438848;545778;544521;529028;373429;
2025-06-13T17:15:04.304;803124906173620736;545739;544408;529132;373456;
2025-06-13T17:15:04.322;803124906191802496;545722;544305;529203;373476;
2025-06-13T17:15:04.340;803124906209984384;545567;544130;529155;373439;
2025-06-13T17:15:04.359;803124906228166144;545420;543986;529187;373403;
2025-06-13T17:15:04.377;803124906246347904;545379;543862;529276;373466;
2025-06-13T17:15:04.395;803124906264529792;545312;543753;529441;373434;
2025-06-13T17:15:04.413;803124906282711552;545157;543608;529649;373434;
2025-06-13T17:15:04.431;803124906300893440;545039;543359;529868;373451;
2025-06-13T17:15:04.449;803124906319075200;544837;543186;529910;373383;
2025-06-13T17:15:04.468;803124906337257088;544786;543134;530049;373465;
2025-06-13T17:15:04.486;803124906355438848;544682;542988;529995;373503;
2025-06-13T17:15:04.504;803124906373620736;544440;542797;529781;373454;
2025-06-13T17:15:04.522;803124906391802496;544194;542604;529539;373427;
2025-06-13T17:15:04.540;803124906409984384;544084;542470;529364;373432;
2025-06-13T17:15:04.559;803124906428166144;543908;542307;529103;373427;
2025-06-13T17:15:04.577;803124906446347904;543804;542216;528966;373484;
2025-06-13T17:15:04.595;803124906464529792;543601;542071;528570;373404;
2025-06-13T17:15:04.613;803124906482711552;543470;541969;528396;373470;
2025-06-13T17:15:04.631;803124906500893440;543434;541873;528257;373439;
2025-06-13T17:15:04.649;803124906519075200;543315;541724;528103;373438;
2025-06-13T17:15:04.668;803124906537257088;543218;541686;528023;373452;
2025-06-13T17:15:04.686;803124906555438848;543080;541581;527971;373450;
2025-06-13T17:15:04.704;803124906573620736;542960;541514;527928;373464;
2025-06-13T17:15:04.722;803124906591802496;542866;541410;527884;373488;
2025-06-13T17:15:04.740;803124906609984384;542748;541300;527790;373486;
2025-06-13T17:15:04.759;803124906628166144;542653;541259;527768;373440;
2025-06-13T17:15:04.777;803124906646347904;542540;541111;527751;373441;
2025-06-13T17:15:04.795;803124906664529792;542510;541038;527726;373420;
2025-06-13T17:15:04.813;803124906682711552;542455;541046;527792;373459;
2025-06-13T17:15:04.831;803124906700893440;542380;540949;527663;373466;
2025-06-13T17:15:04.849;803124906719075200;542289;540851;527540;373444;
2025-06-13T17:15:04.868;803124906737257088;542346;540850;527449;373498;
2025-06-13T17:15:04.886;803124906755438848;542274;540824;527375;373487;
2025-06-13T17:15:04.904;803124906773620748;542202;540770;527293;373449;
2025-06-13T17:15:04.922;803124906791883008;542186;540789;527229;373440;
2025-06-13T17:15:04.940;803124906810145280;542113;540741;527125;373408;
2025-06-13T17:15:04.959;803124906828407552;542173;540742;527172;373507;
2025-06-13T17:15:04.977;803124906846669824;542030;540668;527086;373456;
2025-06-13T17:15:04.995;803124906864932096;541950;540650;527051;373478;
2025-06-13T17:15:05.014;803124906883194368;542013;540569;527135;373491;
2025-06-13T17:15:05.032;803124906901456640;541959;540618;527207;373441;
2025-06-13T17:15:05.050;803124906919718784;541963;540515;527297;373464;
2025-06-13T17:15:05.068;803124906937981056;541960;540530;527365;373492;
2025-06-13T17:15:05.087;803124906956243328;541957;540579;527454;373543;
2025-06-13T17:15:05.105;803124906974505600;541924;540528;527477;373465;
2025-06-13T17:15:05.123;803124906992767872;541979;540550;527534;373523;
2025-06-13T17:15:05.141;803124907011030144;541883;540515;527509;373474;
2025-06-13T17:15:05.160;803124907029292416;541775;540486;527402;373443;
2025-06-13T17:15:05.178;803124907047554688;541662;540346;527301;373470;
2025-06-13T17:15:05.196;803124907065816960;541568;540189;527170;373467;
2025-06-13T17:15:05.214;803124907084079232;541418;540031;527036;373450;
2025-06-13T17:15:05.233;803124907102341504;541347;539929;526954;373448;
2025-06-13T17:15:05.251;803124907120603776;541229;539864;526984;373482;
2025-06-13T17:15:05.269;803124907138865920;541142;539706;526962;373466;
2025-06-13T17:15:05.287;803124907157128192;541074;539667;527070;373435;
2025-06-13T17:15:05.306;803124907175390464;540978;539636;527170;373454;
2025-06-13T17:15:05.324;803124907193652736;540945;539554;527236;373436;
2025-06-13T17:15:05.342;803124907211915008;540883;539468;527374;373442;
2025-06-13T17:15:05.361;803124907230177280;540741;539389;527418;373426;
2025-06-13T17:15:05.379;803124907248439552;540688;539413;527488;373418;
2025-06-13T17:15:05.397;803124907266701824;540636;539275;527466;373468;
2025-06-13T17:15:05.415;803124907284964096;540510;539126;527396;373424;
2025-06-13T17:15:05.434;803124907303226368;540441;539050;527361;373420;
2025-06-13T17:15:05.452;803124907321488640;540421;538970;527390;373505;
2025-06-13T17:15:05.470;803124907339750912;540352;538850;527333;373498;
2025-06-13T17:15:05.488;803124907358013184;540275;538749;527340;373478;
2025-06-13T17:15:05.507;803124907376275328;540313;538784;527428;373420;
2025-06-13T17:15:05.525;803124907394537600;540314;538788;527515;373434;
2025-06-13T17:15:05.543;803124907412799872;540322;538697;527487;373426;
2025-06-13T17:15:05.561;803124907431062144;540276;538643;527552;373439;
2025-06-13T17:15:05.580;803124907449324416;540273;538660;527618;373536;
2025-06-13T17:15:05.598;803124907467586688;540290;538583;527729;373491;
2025-06-13T17:15:05.616;803124907485848960;540331;538547;527766;373504;
2025-06-13T17:15:05.634;803124907504111232;540310;538594;527812;373482;
2025-06-13T17:15:05.653;803124907522373504;540358;538622;527891;373527;
2025-06-13T17:15:05.671;803124907540635746;540287;538553;527864;373484;
2025-06-13T17:15:05.689;803124907558900736;540329;538516;527862;373507;
2025-06-13T17:15:05.707;803124907577165696;540400;538590;527819;373564;
2025-06-13T17:15:05.726;803124907595430784;540401;538531;527672;373527;
2025-06-13T17:15:05.744;803124907613695744;540355;538483;527516;373465;
2025-06-13T17:15:05.762;803124907631960832;540346;538453;527265;373491;
2025-06-13T17:15:05.781;803124907650225792;540437;538481;527075;373507;
2025-06-13T17:15:05.799;803124907668490880;540514;538469;526716;373488;
2025-06-13T17:15:05.817;803124907686755840;540580;538500;526371;373422;
2025-06-13T17:15:05.835;803124907705020928;540723;538532;525966;373395;
2025-06-13T17:15:05.854;803124907723285888;540864;538636;525427;373441;
2025-06-13T17:15:05.872;803124907741550976;540936;538647;524792;373481;
2025-06-13T17:15:05.890;803124907759815936;540959;538557;524187;373481;
2025-06-13T17:15:05.908;803124907778081024;541112;538524;523836;373509;
2025-06-13T17:15:05.927;803124907796345984;541318;538556;523724;373490;
2025-06-13T17:15:05.945;803124907814611072;541450;538609;523685;373485;
2025-06-13T17:15:05.963;803124907832876032;541589;538631;523694;373433;
2025-06-13T17:15:05.981;803124907851141120;541766;538762;523798;373511;
2025-06-13T17:15:06.000;803124907869406080;542114;538981;524015;373549;
2025-06-13T17:15:06.018;803124907887671168;542460;539170;524326;373485;
2025-06-13T17:15:06.036;803124907905936128;542980;539392;524667;373508;
2025-06-13T17:15:06.055;803124907924201216;543454;539614;525027;373525;
2025-06-13T17:15:06.073;803124907942466176;543741;539897;525494;373482;
2025-06-13T17:15:06.091;803124907960731264;544159;540133;525844;373524;
2025-06-13T17:15:06.109;803124907978996224;544374;540177;526024;373549;
2025-06-13T17:15:06.128;803124907997261312;544603;540205;526209;373520;
2025-06-13T17:15:06.146;803124908015526272;544816;540331;526375;373481;
2025-06-13T17:15:06.164;803124908033791360;545061;540365;526543;373487;
2025-06-13T17:15:06.182;803124908052056320;545199;540420;526682;373515;
2025-06-13T17:15:06.201;803124908070321408;545360;540469;526767;373486;
2025-06-13T17:15:06.219;803124908088586368;545490;540434;526799;373487;
2025-06-13T17:15:06.237;803124908106851456;545615;540514;526892;373520;
2025-06-13T17:15:06.255;803124908125116416;545680;540363;526857;373490;
2025-06-13T17:15:06.274;803124908143381504;545824;540299;526873;373481;
2025-06-13T17:15:06.292;803124908161646464;546032;540398;526947;373517;
2025-06-13T17:15:06.310;803124908179911551;546202;540411;527074;373541;
2025-06-13T17:15:06.329;803124908198173568;546423;540456;527210;373556;
2025-06-13T17:15:06.347;803124908216435584;546563;540451;527346;373483;
2025-06-13T17:15:06.365;803124908234697728;546731;540540;527535;373527;
2025-06-13T17:15:06.383;803124908252959744;546885;540532;527568;373489;
