Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-18T17:11:40.003;538414667512413632;40187;-13939;-14579;-169918;
2025-06-18T17:11:40.021;538414667530609088;40119;-13894;-14572;-169864;
2025-06-18T17:11:40.039;538414667548804608;40006;-13983;-14676;-169918;
2025-06-18T17:11:40.058;538414667567000064;39978;-14033;-14699;-169892;
2025-06-18T17:11:40.076;538414667585195520;39966;-14037;-14721;-169937;
2025-06-18T17:11:40.094;538414667603391040;39951;-13982;-14700;-169907;
2025-06-18T17:11:40.112;538414667621586496;39922;-14034;-14722;-169920;
2025-06-18T17:11:40.130;538414667639782016;39913;-14011;-14695;-169889;
2025-06-18T17:11:40.148;538414667657977472;39912;-14020;-14693;-169915;
2025-06-18T17:11:40.167;538414667676172928;39894;-14038;-14781;-169947;
2025-06-18T17:11:40.185;538414667694368448;39950;-13928;-14734;-169951;
2025-06-18T17:11:40.203;538414667712563904;39928;-13960;-14734;-169931;
2025-06-18T17:11:40.221;538414667730759424;39924;-13986;-14758;-169920;
2025-06-18T17:11:40.239;538414667748954880;39930;-13897;-14693;-169942;
2025-06-18T17:11:40.258;538414667767150336;39937;-13955;-14673;-169909;
2025-06-18T17:11:40.276;538414667785345856;39926;-13935;-14685;-169951;
2025-06-18T17:11:40.294;538414667803541312;39956;-13916;-14707;-169925;
2025-06-18T17:11:40.312;538414667821736768;39962;-13961;-14699;-169969;
2025-06-18T17:11:40.330;538414667839932288;39956;-13909;-14718;-169951;
2025-06-18T17:11:40.349;538414667858127744;39935;-13891;-14630;-169895;
2025-06-18T17:11:40.367;538414667876323264;39987;-13840;-14667;-169917;
2025-06-18T17:11:40.385;538414667894518776;40089;-13751;-14542;-169902;
2025-06-18T17:11:40.403;538414667912713600;40106;-13752;-14528;-169934;
2025-06-18T17:11:40.421;538414667930908416;40182;-13756;-14496;-169966;
2025-06-18T17:11:40.440;538414667949103232;40262;-13650;-14461;-169914;
2025-06-18T17:11:40.458;538414667967298112;40307;-13613;-14429;-169913;
2025-06-18T17:11:40.476;538414667985492928;40246;-13665;-14449;-169937;
2025-06-18T17:11:40.494;538414668003687744;40248;-13677;-14509;-169922;
2025-06-18T17:11:40.512;538414668021882560;40214;-13713;-14508;-169937;
2025-06-18T17:11:40.531;538414668040077440;40077;-13781;-14518;-169951;
2025-06-18T17:11:40.549;538414668058272256;39962;-13820;-14687;-169938;
2025-06-18T17:11:40.567;538414668076467072;39801;-13853;-14716;-169939;
2025-06-18T17:11:40.585;538414668094661888;39725;-13886;-14801;-169971;
2025-06-18T17:11:40.603;538414668112856768;39670;-13884;-14876;-169912;
2025-06-18T17:11:40.622;538414668131051584;39603;-14018;-14928;-169914;
2025-06-18T17:11:40.640;538414668149246400;39521;-14053;-14904;-169949;
2025-06-18T17:11:40.658;538414668167441216;39544;-13972;-14890;-169892;
2025-06-18T17:11:40.676;538414668185636096;39499;-14008;-14891;-169914;
2025-06-18T17:11:40.694;538414668203830912;39465;-13998;-14940;-169935;
2025-06-18T17:11:40.713;538414668222025728;39509;-13965;-14898;-169923;
2025-06-18T17:11:40.731;538414668240220544;39540;-13889;-14852;-169921;
2025-06-18T17:11:40.749;538414668258415424;39504;-13911;-14874;-169932;
2025-06-18T17:11:40.767;538414668276610240;39453;-13982;-14961;-169957;
2025-06-18T17:11:40.785;538414668294805056;39488;-13893;-14877;-169988;
2025-06-18T17:11:40.804;538414668312999872;39489;-13903;-14833;-169889;
2025-06-18T17:11:40.822;538414668331194752;39513;-13944;-14838;-169931;
2025-06-18T17:11:40.840;538414668349389568;39472;-13922;-14862;-169932;
2025-06-18T17:11:40.858;538414668367584384;39496;-13934;-14890;-169929;
2025-06-18T17:11:40.876;538414668385779200;39469;-13896;-14808;-169964;
2025-06-18T17:11:40.894;538414668403974080;39486;-13899;-14851;-169985;
2025-06-18T17:11:40.913;538414668422168896;39553;-13793;-14827;-169946;
2025-06-18T17:11:40.931;538414668440363712;39555;-13770;-14788;-169928;
2025-06-18T17:11:40.949;538414668458558528;39611;-13779;-14762;-169967;
2025-06-18T17:11:40.967;538414668476753408;39679;-13673;-14732;-169952;
2025-06-18T17:11:40.985;538414668494948224;39705;-13667;-14727;-169931;
2025-06-18T17:11:41.004;538414668513143040;39702;-13632;-14721;-169916;
2025-06-18T17:11:41.022;538414668531337856;39767;-13644;-14690;-169920;
2025-06-18T17:11:41.040;538414668549532736;39757;-13624;-14670;-169979;
2025-06-18T17:11:41.058;538414668567727552;39756;-13581;-14676;-169952;
2025-06-18T17:11:41.076;538414668585922368;39724;-13599;-14705;-169906;
2025-06-18T17:11:41.095;538414668604117184;39562;-13658;-14807;-169903;
2025-06-18T17:11:41.113;538414668622312000;39428;-13764;-14853;-169923;
2025-06-18T17:11:41.131;538414668640506880;39386;-13810;-14855;-169894;
2025-06-18T17:11:41.149;538414668658701696;39292;-13799;-14935;-169964;
2025-06-18T17:11:41.167;538414668676896533;39253;-13830;-14990;-169963;
2025-06-18T17:11:41.186;538414668695091968;39218;-13832;-15086;-169980;
2025-06-18T17:11:41.204;538414668713287424;39156;-13848;-15057;-169883;
2025-06-18T17:11:41.222;538414668731482880;39125;-13871;-15052;-169960;
2025-06-18T17:11:41.240;538414668749678272;39118;-13946;-15038;-169891;
2025-06-18T17:11:41.258;538414668767873728;39119;-13883;-15000;-169911;
2025-06-18T17:11:41.277;538414668786069184;39136;-13786;-15031;-169880;
2025-06-18T17:11:41.295;538414668804264640;39113;-13812;-15045;-169941;
2025-06-18T17:11:41.313;538414668822460032;39215;-13735;-14966;-169901;
2025-06-18T17:11:41.331;538414668840655488;39213;-13760;-14941;-169872;
2025-06-18T17:11:41.349;538414668858850944;39189;-13799;-14969;-169897;
2025-06-18T17:11:41.368;538414668877046400;39169;-13741;-14935;-169916;
2025-06-18T17:11:41.386;538414668895241856;39141;-13757;-14925;-169972;
2025-06-18T17:11:41.404;538414668913437248;39258;-13698;-14898;-169940;
2025-06-18T17:11:41.422;538414668931632704;39264;-13646;-14903;-169890;
2025-06-18T17:11:41.440;538414668949828160;39251;-13595;-14911;-169916;
2025-06-18T17:11:41.459;538414668968023616;39309;-13616;-14878;-169919;
2025-06-18T17:11:41.477;538414668986219008;39378;-13614;-14872;-169943;
2025-06-18T17:11:41.495;538414669004414464;39390;-13595;-14895;-169924;
2025-06-18T17:11:41.513;538414669022609920;39487;-13504;-14821;-169906;
2025-06-18T17:11:41.531;538414669040805376;39499;-13490;-14739;-169926;
2025-06-18T17:11:41.550;538414669059000832;39546;-13423;-14674;-169875;
2025-06-18T17:11:41.568;538414669077196224;39542;-13422;-14673;-169934;
2025-06-18T17:11:41.586;538414669095391680;39631;-13354;-14636;-169899;
2025-06-18T17:11:41.604;538414669113587136;39731;-13246;-14542;-169896;
2025-06-18T17:11:41.622;538414669131782592;39700;-13228;-14540;-169915;
2025-06-18T17:11:41.640;538414669149977984;39711;-13241;-14551;-169908;
2025-06-18T17:11:41.659;538414669168173440;39673;-13281;-14636;-169909;
2025-06-18T17:11:41.677;538414669186368896;39563;-13318;-14642;-169935;
2025-06-18T17:11:41.695;538414669204564352;39476;-13381;-14703;-169938;
2025-06-18T17:11:41.713;538414669222759808;39367;-13368;-14774;-169942;
2025-06-18T17:11:41.731;538414669240955200;39240;-13427;-14809;-169919;
2025-06-18T17:11:41.750;538414669259150656;39190;-13406;-14844;-169878;
2025-06-18T17:11:41.768;538414669277346112;39141;-13487;-14883;-169931;
2025-06-18T17:11:41.786;538414669295541568;39138;-13511;-14936;-169936;
2025-06-18T17:11:41.804;538414669313736960;39134;-13479;-14923;-169972;
2025-06-18T17:11:41.822;538414669331932416;39045;-13383;-14871;-169965;
2025-06-18T17:11:41.841;538414669350127872;39148;-13377;-14832;-169905;
2025-06-18T17:11:41.859;538414669368323328;39182;-13399;-14811;-169945;
2025-06-18T17:11:41.877;538414669386518784;39176;-13352;-14793;-169918;
2025-06-18T17:11:41.895;538414669404714176;39120;-13417;-14844;-169962;
2025-06-18T17:11:41.913;538414669422909632;39163;-13386;-14802;-169986;
2025-06-18T17:11:41.932;538414669441105088;39190;-13282;-14774;-169941;
2025-06-18T17:11:41.950;538414669459300544;39240;-13283;-14752;-169887;
2025-06-18T17:11:41.968;538414669477495936;39254;-13258;-14719;-169917;
2025-06-18T17:11:41.986;538414669495691392;39200;-13309;-14764;-169966;
2025-06-18T17:11:42.004;538414669513886848;39236;-13265;-14694;-169968;
2025-06-18T17:11:42.023;538414669532082304;39307;-13240;-14708;-169926;
2025-06-18T17:11:42.041;538414669550277760;39376;-13096;-14599;-169854;
2025-06-18T17:11:42.059;538414669568473152;39295;-13190;-14739;-169962;
2025-06-18T17:11:42.077;538414669586668625;39325;-13161;-14648;-169943;
2025-06-18T17:11:42.095;538414669604863424;39352;-13094;-14614;-169971;
2025-06-18T17:11:42.114;538414669623058240;39431;-13091;-14606;-169970;
2025-06-18T17:11:42.132;538414669641253056;39438;-13101;-14568;-169973;
2025-06-18T17:11:42.150;538414669659447936;39527;-13045;-14550;-169948;
2025-06-18T17:11:42.168;538414669677642752;39560;-12999;-14508;-169962;
2025-06-18T17:11:42.186;538414669695837568;39590;-12981;-14484;-169949;
2025-06-18T17:11:42.205;538414669714032384;39619;-12956;-14399;-169953;
2025-06-18T17:11:42.223;538414669732227264;39611;-12950;-14474;-170025;
2025-06-18T17:11:42.241;538414669750422080;39563;-12967;-14455;-169956;
2025-06-18T17:11:42.259;538414669768616896;39526;-12985;-14472;-169928;
2025-06-18T17:11:42.277;538414669786811712;39442;-13028;-14478;-169937;
2025-06-18T17:11:42.296;538414669805006592;39298;-13183;-14633;-169960;
2025-06-18T17:11:42.314;538414669823201408;39258;-13173;-14615;-169896;
2025-06-18T17:11:42.332;538414669841396224;39219;-13114;-14673;-169886;
2025-06-18T17:11:42.350;538414669859591040;39087;-13192;-14763;-169933;
2025-06-18T17:11:42.368;538414669877785920;39116;-13169;-14742;-169846;
2025-06-18T17:11:42.386;538414669895980736;38988;-13222;-14791;-169945;
2025-06-18T17:11:42.405;538414669914175552;39009;-13272;-14831;-169931;
2025-06-18T17:11:42.423;538414669932370368;39000;-13224;-14852;-169902;
2025-06-18T17:11:42.441;538414669950565248;38980;-13212;-14779;-169921;
2025-06-18T17:11:42.459;538414669968760064;39059;-13221;-14716;-169911;
2025-06-18T17:11:42.477;538414669986954880;39060;-13198;-14768;-169917;
2025-06-18T17:11:42.496;538414670005149696;39018;-13218;-14807;-169946;
2025-06-18T17:11:42.514;538414670023344576;38924;-13244;-14782;-169937;
2025-06-18T17:11:42.532;538414670041539392;38947;-13200;-14813;-169919;
2025-06-18T17:11:42.550;538414670059734208;38973;-13176;-14790;-169932;
2025-06-18T17:11:42.568;538414670077929024;38940;-13227;-14798;-169945;
2025-06-18T17:11:42.587;538414670096123904;38968;-13168;-14766;-169966;
2025-06-18T17:11:42.605;538414670114318720;38947;-13216;-14735;-169955;
2025-06-18T17:11:42.623;538414670132513536;38989;-13205;-14790;-169977;
2025-06-18T17:11:42.641;538414670150708352;39013;-13182;-14742;-169926;
2025-06-18T17:11:42.659;538414670168903232;39090;-13122;-14713;-169923;
2025-06-18T17:11:42.678;538414670187098048;39077;-13131;-14716;-169902;
2025-06-18T17:11:42.696;538414670205292864;39059;-13128;-14645;-169848;
2025-06-18T17:11:42.714;538414670223487680;39054;-13141;-14646;-169899;
2025-06-18T17:11:42.732;538414670241682560;39142;-13104;-14621;-169933;
2025-06-18T17:11:42.750;538414670259877376;39178;-13074;-14585;-169974;
2025-06-18T17:11:42.769;538414670278072192;39236;-13019;-14608;-169925;
2025-06-18T17:11:42.787;538414670296267008;39144;-13026;-14617;-169932;
2025-06-18T17:11:42.805;538414670314461824;39088;-13116;-14654;-169953;
2025-06-18T17:11:42.823;538414670332656704;39040;-13152;-14686;-169885;
2025-06-18T17:11:42.841;538414670350851520;38928;-13195;-14814;-169914;
2025-06-18T17:11:42.860;538414670369046336;38920;-13214;-14804;-169883;
2025-06-18T17:11:42.878;538414670387241213;38771;-13251;-14854;-169915;
2025-06-18T17:11:42.896;538414670405436032;38625;-13298;-14946;-169947;
2025-06-18T17:11:42.914;538414670423630848;38581;-13345;-15000;-169965;
2025-06-18T17:11:42.932;538414670441825664;38536;-13395;-15039;-169928;
2025-06-18T17:11:42.951;538414670460020544;38461;-13356;-15028;-169955;
2025-06-18T17:11:42.969;538414670478215360;38424;-13387;-15031;-170009;
2025-06-18T17:11:42.987;538414670496410176;38448;-13337;-15022;-169996;
2025-06-18T17:11:43.005;538414670514604992;38449;-13408;-15152;-169942;
2025-06-18T17:11:43.023;538414670532799872;38486;-13418;-15084;-169906;
2025-06-18T17:11:43.042;538414670550994688;38500;-13405;-15049;-169960;
